Order ID,Customer ID,Product Name,Category,Quantity,Unit Price,Total Amount,Order Date,Payment Mode,Delivery Status,City/Region
ORD00699,CUST0186,Jeans,Fashion,2,2660.0,5320.0,2025-09-26,Debit Card,Delivered,Aurangabad
ORD00700,CUST0288,Moisturizer,Beauty,1,923.0,923.0,2025-12-31,Cash on Delivery,Delivered,Aurangabad
ORD00701,CUST0210,Sneakers,Fashion,3,1082.0,3246.0,2025-01-26,Cash on Delivery,Delivered,Nashik
ORD00702,CUST0013,Unknown Product,Electronics,5,4267.0,21335.0,2025-09-10,Debit Card,Processing,Nashik
ORD00703,CUST0273,Football,Sports,2,3609.0,7218.0,2025-03-23,Cash on Delivery,Delivered,Nagpur
ORD00704,CUST0027,T-Shirt,Fashion,3,3117.0,9351.0,2025-04-09,UPI,Shipped,Pune
ORD00705,CUST0056,Football,Sports,4,849.0,3396.0,2025-04-24,Credit Card,Processing,Latur
ORD00706,CUST0180,Wireless Headphones,Electronics,3,5393.0,16179.0,2025-10-14,Credit Card,Cancelled,Mumbai
ORD00707,CUST0047,USB Cable,Electronics,1,6487.0,6487.0,2025-11-23,UPI,Cancelled,Chennai
ORD00708,CUST0010,Perfume,Beauty,1,2405.0,2405.0,2025-05-04,UPI,Processing,Delhi
ORD00709,CUST0155,Mixer Grinder,Home & Kitchen,1,1809.0,1809.0,2025-10-07,Net Banking,Delivered,Hyderabad
ORD00710,CUST0187,T-Shirt,Fashion,4,2092.0,8368.0,2025-03-15,UPI,Delivered,Chennai
ORD00711,CUST0214,Running Shoes,Sports,1,2545.0,2545.0,2025-07-24,Net Banking,Delivered,Mumbai
ORD00712,CUST0202,Moisturizer,Beauty,5,375.0,1875.0,2025-02-17,Credit Card,Delivered,Aurangabad
ORD00713,CUST0297,Perfume,Beauty,1,2222.0,2222.0,2025-02-28,UPI,Delivered,Bengaluru
ORD00714,CUST0160,Wireless Headphones,Electronics,4,6712.0,26848.0,2025-09-14,Credit Card,Cancelled,Pune
ORD00715,CUST0273,Water Bottle,Home & Kitchen,3,5371.0,16113.0,2025-03-02,UPI,Delivered,Nagpur
ORD00716,CUST0139,Sneakers,Fashion,3,1263.0,3789.0,2025-09-28,Cash on Delivery,Delivered,Latur
ORD00717,CUST0094,T-Shirt,Fashion,1,1527.0,1527.0,2025-09-28,Debit Card,Delivered,Chennai
ORD00718,CUST0181,Cricket Bat,Sports,3,4632.0,13896.0,2025-08-15,Net Banking,Delivered,Chennai
ORD00719,CUST0227,Shampoo,Beauty,4,1995.0,7980.0,2025-01-17,UPI,Delivered,Aurangabad
ORD00720,CUST0228,Bedsheet,Home & Kitchen,3,1898.0,5694.0,2025-12-02,Debit Card,Cancelled,Chennai
ORD00721,CUST0166,Jacket,Fashion,1,3215.0,3215.0,2025-06-17,Net Banking,Delivered,Mumbai
ORD00722,CUST0275,Jacket,Fashion,3,1493.0,4479.0,2025-05-21,UPI,Delivered,Latur
ORD00723,CUST0254,Handbag,Fashion,2,2589.0,5178.0,2025-01-11,Net Banking,Delivered,Aurangabad
ORD00724,CUST0023,Bedsheet,Home & Kitchen,1,1892.0,1892.0,2025-09-25,Net Banking,Delivered,Nagpur
ORD00725,CUST0257,Mixer Grinder,Home & Kitchen,1,1363.0,1363.0,2025-02-14,Net Banking,Delivered,Nagpur
ORD00726,CUST0068,Sneakers,Fashion,4,1948.0,7792.0,2025-11-21,Credit Card,Delivered,Nagpur
ORD00727,CUST0129,Storage Box,Home & Kitchen,4,2236.0,8944.0,2025-10-01,Debit Card,Delivered,Chennai
ORD00728,CUST0241,Water Bottle,Home & Kitchen,1,2582.0,2582.0,2025-12-12,Credit Card,Delivered,Latur
ORD00729,CUST0041,Storage Box,Home & Kitchen,1,2574.0,2574.0,2025-10-09,Credit Card,Delivered,Bengaluru
ORD00730,CUST0174,Cookware Set,Home & Kitchen,5,3770.0,18850.0,2025-05-27,UPI,Processing,Pune
ORD00731,CUST0161,Bluetooth Speaker,Electronics,4,4739.0,18956.0,2025-11-03,Net Banking,Delivered,Delhi
ORD00732,CUST0052,USB Cable,Electronics,4,971.0,3884.0,2025-07-06,Credit Card,Shipped,Nashik
ORD00733,CUST0189,Running Shoes,Sports,1,3698.0,3698.0,2025-07-10,Cash on Delivery,Processing,Bengaluru
ORD00734,CUST0121,Yoga Mat,Sports,5,4319.0,21595.0,2025-05-12,Net Banking,Shipped,Chennai
ORD00735,CUST0173,T-Shirt,Fashion,4,2913.0,11652.0,2025-01-16,Credit Card,Delivered,Nagpur
ORD00736,CUST0242,Jacket,Fashion,1,2990.0,2990.0,2025-01-16,Net Banking,Delivered,Pune
ORD00737,CUST0167,T-Shirt,Fashion,5,1010.0,5050.0,2025-03-26,Cash on Delivery,Shipped,Aurangabad
ORD00738,CUST0221,Wireless Headphones,Electronics,1,1492.0,1492.0,2025-08-21,UPI,Shipped,Latur
ORD00739,CUST0121,Lipstick,Beauty,3,589.0,1767.0,2025-08-11,UPI,Delivered,Nagpur
ORD00740,CUST0011,Sneakers,Fashion,5,2930.0,14650.0,2025-09-25,UPI,Shipped,Latur
ORD00741,CUST0192,Sneakers,Fashion,4,1507.0,6028.0,2025-03-21,Cash on Delivery,Delivered,Nagpur
ORD00742,CUST0008,Bluetooth Speaker,Electronics,5,5897.0,29485.0,2025-10-28,Credit Card,Shipped,Pune
ORD00743,CUST0025,Power Bank,Electronics,1,3064.0,3064.0,2025-05-16,Credit Card,Delivered,Bengaluru
ORD00744,CUST0272,Mixer Grinder,Home & Kitchen,2,5914.0,11828.0,2025-08-19,UPI,Delivered,Aurangabad
ORD00745,CUST0269,Bluetooth Speaker,Electronics,4,7184.0,28736.0,2025-03-05,Net Banking,Delivered,Nashik
ORD00746,CUST0100,Cookware Set,Home & Kitchen,1,5809.0,5809.0,2025-02-08,Net Banking,Delivered,Mumbai
ORD00747,CUST0272,Storage Box,Home & Kitchen,3,2534.0,7602.0,2025-05-18,UPI,Delivered,Aurangabad
ORD00748,CUST0136,Yoga Mat,Sports,4,3542.0,14168.0,2025-11-29,Debit Card,Shipped,Nagpur
ORD00749,CUST0069,Running Shoes,Sports,5,3842.0,19210.0,2025-08-04,Net Banking,Delivered,Delhi
ORD00750,CUST0047,Bluetooth Speaker,Electronics,5,3381.0,16905.0,2025-10-15,Debit Card,Cancelled,Nagpur
ORD00751,CUST0067,Jeans,Fashion,1,1584.0,1584.0,2025-05-11,Cash on Delivery,Delivered,Bengaluru
ORD00752,CUST0220,Storage Box,Home & Kitchen,2,2794.0,5588.0,2025-11-26,UPI,Delivered,Nashik
ORD00753,CUST0164,Shampoo,Beauty,1,1538.0,1538.0,2025-07-27,UPI,Delivered,Pune
ORD00754,CUST0054,Running Shoes,Sports,3,2686.0,8058.0,2025-06-24,Cash on Delivery,Delivered,Delhi
ORD00755,CUST0070,Running Shoes,Sports,4,3650.0,14600.0,2025-01-27,Credit Card,Delivered,Nashik
ORD00756,CUST0038,Jacket,Fashion,3,1345.0,4035.0,2025-02-09,Debit Card,Delivered,Nashik
ORD00757,CUST0059,Water Bottle,Home & Kitchen,4,2633.0,10532.0,2025-03-31,Debit Card,Delivered,Bengaluru
ORD00758,CUST0189,Perfume,Beauty,2,2110.0,4220.0,2025-10-08,Credit Card,Processing,Nagpur
ORD00759,CUST0018,Power Bank,Electronics,1,5783.0,5783.0,2025-06-23,Credit Card,Delivered,Bengaluru
ORD00760,CUST0055,Football,Sports,4,733.0,2932.0,2025-10-15,Debit Card,Delivered,Hyderabad
ORD00761,CUST0138,Yoga Mat,Sports,5,984.0,4920.0,2025-05-21,Credit Card,Delivered,Nagpur
ORD00762,CUST0086,Power Bank,Electronics,4,930.0,3720.0,2025-10-29,Net Banking,Delivered,Pune
ORD00763,CUST0227,Bedsheet,Home & Kitchen,5,4605.0,23025.0,2025-11-04,Cash on Delivery,Processing,Unknown
ORD00764,CUST0159,Power Bank,Electronics,1,5763.0,5763.0,2025-12-23,Cash on Delivery,Delivered,Mumbai
ORD00765,CUST0217,Shampoo,Beauty,3,2001.0,6003.0,2025-08-13,Net Banking,Delivered,Mumbai
ORD00766,CUST0054,USB Cable,Electronics,3,5726.0,17178.0,2025-03-12,Net Banking,Processing,Nashik
ORD00767,CUST0166,Storage Box,Home & Kitchen,4,274.0,1096.0,2025-08-11,Net Banking,Delivered,Pune
ORD00768,CUST0111,Storage Box,Home & Kitchen,1,3938.0,3938.0,2025-02-12,Net Banking,Delivered,Nashik
ORD00769,CUST0235,Handbag,Fashion,4,3337.0,13348.0,2025-10-23,Net Banking,Delivered,Hyderabad
ORD00770,CUST0185,Yoga Mat,Sports,3,1045.0,3135.0,2025-07-03,Cash on Delivery,Cancelled,Chennai
ORD00771,CUST0041,Jeans,Fashion,4,434.0,1736.0,2025-05-15,Debit Card,Delivered,Mumbai
ORD00772,CUST0216,Lipstick,Beauty,1,1199.0,1199.0,2025-01-17,Cash on Delivery,Delivered,Latur
ORD00773,CUST0035,Bedsheet,Home & Kitchen,2,5225.0,10450.0,2025-06-22,Cash on Delivery,Processing,Latur
ORD00774,CUST0127,Power Bank,Electronics,5,4391.0,21955.0,2025-11-29,Cash on Delivery,Delivered,Bengaluru
ORD00775,CUST0001,Power Bank,Electronics,3,3609.0,10827.0,2025-05-15,UPI,Delivered,Chennai
ORD00776,CUST0081,Football,Sports,5,1674.0,8370.0,2025-02-20,Cash on Delivery,Delivered,Mumbai
ORD00777,CUST0161,Storage Box,Home & Kitchen,1,1744.0,1744.0,2025-03-20,Debit Card,Delivered,Latur
ORD00778,CUST0157,T-Shirt,Fashion,1,1212.0,1212.0,2025-06-21,Credit Card,Cancelled,Hyderabad
ORD00779,CUST0199,Sneakers,Fashion,2,2183.0,4366.0,2025-07-09,Cash on Delivery,Delivered,Nagpur
ORD00780,CUST0154,Perfume,Beauty,4,659.0,2636.0,2025-07-30,Net Banking,Cancelled,Nashik
ORD00781,CUST0077,Football,Sports,3,2164.0,6492.0,2025-10-24,Net Banking,Delivered,Bengaluru
ORD00782,CUST0041,Moisturizer,Beauty,5,1437.0,7185.0,2025-04-05,Net Banking,Delivered,Mumbai
ORD00783,CUST0139,T-Shirt,Fashion,2,1758.0,3516.0,2025-12-28,Net Banking,Cancelled,Bengaluru
ORD00784,CUST0260,Power Bank,Electronics,4,5600.0,22400.0,2025-03-19,UPI,Delivered,Nashik
ORD00785,CUST0029,Moisturizer,Beauty,2,1816.0,3632.0,2025-05-28,UPI,Delivered,Mumbai
ORD00786,CUST0082,Dumbbells,Sports,5,772.0,3860.0,2025-01-21,Credit Card,Delivered,Hyderabad
ORD00787,CUST0095,Wireless Headphones,Electronics,2,3685.0,7370.0,2025-08-17,Debit Card,Delivered,Latur
ORD00788,CUST0136,Bluetooth Speaker,Electronics,1,6188.0,6188.0,2025-11-22,Cash on Delivery,Delivered,Latur
ORD00789,CUST0049,Lipstick,Beauty,4,2125.0,8500.0,2025-09-20,UPI,Delivered,Hyderabad
ORD00790,CUST0041,Sneakers,Fashion,2,1093.0,2186.0,2025-03-28,Credit Card,Delivered,Chennai
ORD00791,CUST0048,Handbag,Fashion,1,2876.0,2876.0,2025-10-19,Debit Card,Cancelled,Latur
ORD00792,CUST0074,Jacket,Fashion,5,1544.0,7720.0,2025-09-16,Net Banking,Shipped,Pune
ORD00793,CUST0228,Shampoo,Beauty,2,985.0,1970.0,2025-04-25,Credit Card,Delivered,Mumbai
ORD00794,CUST0073,Sneakers,Fashion,2,1945.0,3890.0,2025-06-16,Cash on Delivery,Shipped,Latur
ORD00795,CUST0123,Smart Watch,Electronics,5,5192.0,25960.0,2025-10-08,Credit Card,Shipped,Nagpur
ORD00796,CUST0253,Mixer Grinder,Home & Kitchen,1,5886.0,5886.0,2025-05-13,UPI,Delivered,Chennai
ORD00797,CUST0187,Handbag,Fashion,2,2654.0,5308.0,2025-07-10,UPI,Delivered,Mumbai
ORD00798,CUST0171,Dumbbells,Sports,3,2255.0,6765.0,2025-03-11,Debit Card,Cancelled,Mumbai
ORD00799,CUST0068,Wireless Headphones,Electronics,1,6212.0,6212.0,2025-07-02,Cash on Delivery,Shipped,Bengaluru
ORD00800,CUST0281,Water Bottle,Home & Kitchen,1,1281.0,1281.0,2025-12-07,UPI,Delivered,Aurangabad
ORD00801,CUST0287,Jacket,Fashion,1,828.0,828.0,2025-01-10,Cash on Delivery,Delivered,Mumbai
ORD00802,CUST0080,Cricket Bat,Sports,2,3787.0,7574.0,2025-08-04,Debit Card,Delivered,Nashik
ORD00803,CUST0217,Smart Watch,Electronics,5,6144.0,30720.0,2025-01-01,Credit Card,Processing,Nagpur
ORD00804,CUST0239,Running Shoes,Sports,4,1435.0,5740.0,2025-07-30,Cash on Delivery,Shipped,Chennai
ORD00805,CUST0086,Cricket Bat,Sports,5,358.0,1790.0,2025-09-08,Debit Card,Delivered,Bengaluru
ORD00806,CUST0069,Yoga Mat,Sports,5,3680.0,18400.0,2025-02-28,Cash on Delivery,Delivered,Nashik
ORD00807,CUST0293,Smart Watch,Electronics,2,7851.0,15702.0,2025-07-16,Net Banking,Delivered,Nashik
ORD00808,CUST0273,Lipstick,Beauty,4,2102.0,8408.0,2025-06-03,UPI,Delivered,Aurangabad
ORD00809,CUST0167,Mixer Grinder,Home & Kitchen,4,2917.0,11668.0,2025-03-15,Cash on Delivery,Delivered,Delhi
ORD00810,CUST0184,Moisturizer,Beauty,3,837.0,2511.0,2025-07-30,UPI,Delivered,Pune
ORD00811,CUST0204,Handbag,Fashion,1,1979.0,1979.0,2025-05-05,Net Banking,Delivered,Aurangabad
ORD00812,CUST0140,Jacket,Fashion,2,391.0,782.0,2025-09-09,Credit Card,Delivered,Bengaluru
ORD00813,CUST0300,Jeans,Fashion,1,2194.0,2194.0,2025-09-14,Debit Card,Delivered,Nashik
ORD00814,CUST0252,Mixer Grinder,Home & Kitchen,3,4147.0,12441.0,2025-05-02,Debit Card,Processing,Chennai
ORD00815,CUST0152,Shampoo,Beauty,4,221.0,884.0,2025-04-04,Cash on Delivery,Delivered,Bengaluru
ORD00816,CUST0057,Running Shoes,Sports,5,883.0,4415.0,2025-01-17,Credit Card,Shipped,Hyderabad
ORD00817,CUST0108,Handbag,Fashion,1,667.0,667.0,2025-11-23,Net Banking,Shipped,Nagpur
ORD00818,CUST0157,Smart Watch,Electronics,1,3327.0,3327.0,2025-06-30,Debit Card,Delivered,Bengaluru
ORD00819,CUST0071,Power Bank,Electronics,5,2760.0,13800.0,2025-12-03,Debit Card,Delivered,Nagpur
ORD00820,CUST0072,Smart Watch,Electronics,3,1765.0,5295.0,2025-08-15,Debit Card,Delivered,Bengaluru
ORD00821,CUST0238,Water Bottle,Home & Kitchen,1,341.0,341.0,2025-06-28,Net Banking,Delivered,Nashik
ORD00822,CUST0191,Water Bottle,Home & Kitchen,3,4084.0,12252.0,2025-10-31,Net Banking,Delivered,Chennai
ORD00823,CUST0053,Running Shoes,Sports,2,1714.0,3428.0,2025-02-06,Credit Card,Delivered,Latur
ORD00824,CUST0252,Cookware Set,Home & Kitchen,4,5160.0,20640.0,2025-11-04,Debit Card,Shipped,Nashik
ORD00825,CUST0051,Dumbbells,Sports,4,4879.0,19516.0,2025-06-17,Debit Card,Cancelled,Pune
ORD00826,CUST0128,Football,Sports,5,3352.0,16760.0,2025-08-16,Debit Card,Delivered,Aurangabad
ORD00827,CUST0136,Yoga Mat,Sports,4,3084.0,12336.0,2025-05-22,UPI,Shipped,Hyderabad
ORD00828,CUST0144,Bluetooth Speaker,Electronics,5,1980.0,9900.0,2025-04-07,Net Banking,Cancelled,Bengaluru
ORD00829,CUST0115,Bluetooth Speaker,Electronics,5,2001.0,10005.0,2025-12-02,UPI,Delivered,Nagpur
ORD00830,CUST0029,Football,Sports,5,3365.0,16825.0,2025-10-30,Net Banking,Delivered,Delhi
ORD00831,CUST0164,Perfume,Beauty,3,638.0,1914.0,2025-03-17,Cash on Delivery,Shipped,Pune
ORD00832,CUST0259,Running Shoes,Sports,3,3648.0,10944.0,2025-06-10,Cash on Delivery,Delivered,Latur
ORD00833,CUST0125,Handbag,Fashion,3,2097.0,6291.0,2025-03-01,UPI,Delivered,Mumbai
ORD00834,CUST0179,Mixer Grinder,Home & Kitchen,5,2678.0,13390.0,2025-11-21,Cash on Delivery,Delivered,Aurangabad
ORD00835,CUST0143,Cricket Bat,Sports,2,2496.0,4992.0,2025-01-25,Net Banking,Delivered,Delhi
ORD00836,CUST0034,Yoga Mat,Sports,2,1888.0,3776.0,2025-03-25,Cash on Delivery,Delivered,Nagpur
ORD00837,CUST0143,Football,Sports,4,1751.0,7004.0,2025-08-28,Net Banking,Delivered,Pune
ORD00838,CUST0052,Cricket Bat,Sports,4,392.0,1568.0,2025-04-15,UPI,Delivered,Bengaluru
ORD00839,CUST0220,Shampoo,Beauty,3,2394.0,7182.0,2025-09-12,UPI,Delivered,Nagpur
ORD00840,CUST0131,Sneakers,Fashion,2,2033.0,4066.0,2025-03-24,UPI,Delivered,Pune
ORD00841,CUST0260,Smart Watch,Electronics,1,2360.0,2360.0,2025-04-12,Net Banking,Shipped,Aurangabad
ORD00842,CUST0217,Wireless Headphones,Electronics,1,5993.0,5993.0,2025-11-24,Debit Card,Delivered,Delhi
ORD00843,CUST0147,Jacket,Fashion,1,2946.0,2946.0,2025-11-10,Cash on Delivery,Shipped,Aurangabad
ORD00844,CUST0034,Yoga Mat,Sports,4,2911.0,11644.0,2025-03-01,Net Banking,Delivered,Chennai
ORD00845,CUST0107,Mixer Grinder,Home & Kitchen,5,5497.0,27485.0,2025-10-18,Debit Card,Cancelled,Chennai
ORD00846,CUST0293,Storage Box,Home & Kitchen,5,2754.0,13770.0,2025-04-30,UPI,Delivered,Aurangabad
ORD00847,CUST0266,Water Bottle,Home & Kitchen,3,2066.0,6198.0,2025-05-24,Net Banking,Delivered,Nashik
ORD00848,CUST0046,Bedsheet,Home & Kitchen,5,4867.0,24335.0,2025-07-29,Debit Card,Cancelled,Chennai
ORD00849,CUST0156,Moisturizer,Beauty,3,1716.0,5148.0,2025-12-03,Debit Card,Delivered,Nagpur
ORD00850,CUST0028,Running Shoes,Sports,3,1249.0,3747.0,2025-11-02,Debit Card,Delivered,Latur
ORD00851,CUST0156,Cricket Bat,Sports,1,3255.0,3255.0,2025-05-10,Credit Card,Delivered,Chennai
ORD00852,CUST0086,Water Bottle,Home & Kitchen,4,1226.0,4904.0,2025-09-23,UPI,Delivered,Aurangabad
ORD00853,CUST0227,Football,Sports,3,859.0,2577.0,2025-04-27,Credit Card,Processing,Hyderabad
ORD00854,CUST0225,Power Bank,Electronics,5,6607.0,33035.0,2025-10-14,Cash on Delivery,Shipped,Nashik
ORD00855,CUST0200,Wireless Headphones,Electronics,4,4235.0,16940.0,2025-04-01,Credit Card,Delivered,Nagpur
ORD00856,CUST0291,Power Bank,Electronics,2,7532.0,15064.0,2025-04-21,Credit Card,Shipped,Delhi
ORD00857,CUST0284,Lipstick,Beauty,3,1687.0,5061.0,2025-11-30,Debit Card,Delivered,Nashik
ORD00858,CUST0150,Face Wash,Beauty,5,1038.0,5190.0,2025-08-23,Net Banking,Shipped,Aurangabad
ORD00859,CUST0261,Wireless Headphones,Electronics,5,7122.0,35610.0,2025-05-24,UPI,Delivered,Chennai
ORD00860,CUST0106,Lipstick,Beauty,2,1565.0,3130.0,2025-04-27,Debit Card,Delivered,Nashik
ORD00861,CUST0020,Handbag,Fashion,1,3217.0,3217.0,2025-06-29,Credit Card,Delivered,Mumbai
ORD00862,CUST0088,Smart Watch,Electronics,5,7888.0,39440.0,2025-04-20,Cash on Delivery,Delivered,Aurangabad
ORD00863,CUST0289,Smart Watch,Electronics,4,3779.0,15116.0,2025-06-21,UPI,Delivered,Aurangabad
ORD00864,CUST0054,Shampoo,Beauty,5,2413.0,12065.0,2025-08-03,Credit Card,Delivered,Latur
ORD00865,CUST0245,USB Cable,Electronics,3,2879.0,8637.0,2025-04-14,UPI,Delivered,Mumbai
ORD00866,CUST0170,Perfume,Beauty,1,1575.0,1575.0,2025-01-19,Credit Card,Cancelled,Aurangabad
ORD00867,CUST0119,Handbag,Fashion,1,1336.0,1336.0,2025-02-15,Net Banking,Delivered,Delhi
ORD00868,CUST0085,Mixer Grinder,Home & Kitchen,2,4207.0,8414.0,2025-01-14,Debit Card,Delivered,Hyderabad
ORD00869,CUST0059,Sneakers,Fashion,5,1437.0,7185.0,2025-09-07,Debit Card,Delivered,Chennai
ORD00870,CUST0230,Yoga Mat,Sports,5,2363.0,11815.0,2025-02-13,Cash on Delivery,Delivered,Nagpur
ORD00871,CUST0191,Moisturizer,Beauty,3,2428.0,7284.0,2025-01-09,UPI,Delivered,Pune
ORD00872,CUST0030,Dumbbells,Sports,1,2214.0,2214.0,2025-03-19,Net Banking,Delivered,Delhi
ORD00873,CUST0104,Jeans,Fashion,2,1683.0,3366.0,2025-05-08,UPI,Delivered,Pune
ORD00874,CUST0166,Football,Sports,4,2372.0,9488.0,2025-09-29,Debit Card,Delivered,Hyderabad
ORD00875,CUST0254,Power Bank,Electronics,3,2431.0,7293.0,2025-10-21,Cash on Delivery,Delivered,Bengaluru
ORD00876,CUST0086,Smart Watch,Electronics,4,5058.0,20232.0,2025-06-28,Net Banking,Processing,Chennai
ORD00877,CUST0226,Face Wash,Beauty,5,2490.0,12450.0,2025-03-09,Credit Card,Delivered,Mumbai
ORD00878,CUST0137,Jacket,Fashion,3,1942.0,5826.0,2025-04-23,Debit Card,Delivered,Nagpur
ORD00879,CUST0173,Yoga Mat,Sports,5,1400.0,7000.0,2025-05-15,Debit Card,Shipped,Bengaluru
ORD00880,CUST0064,Sneakers,Fashion,4,1913.0,7652.0,2025-06-28,Net Banking,Delivered,Aurangabad
ORD00881,CUST0061,Running Shoes,Sports,1,2333.0,2333.0,2025-03-20,UPI,Delivered,Mumbai
ORD00882,CUST0083,Wireless Headphones,Electronics,1,7612.0,7612.0,2025-02-26,UPI,Processing,Latur
ORD00883,CUST0219,Cookware Set,Home & Kitchen,3,1749.0,5247.0,2025-02-11,UPI,Delivered,Bengaluru
ORD00884,CUST0106,Cricket Bat,Sports,4,3688.0,14752.0,2025-01-20,Net Banking,Delivered,Latur
ORD00885,CUST0026,USB Cable,Electronics,4,5117.0,20468.0,2025-09-22,Net Banking,Delivered,Nagpur
ORD00886,CUST0119,Jeans,Fashion,2,3222.0,6444.0,2025-06-17,UPI,Delivered,Latur
ORD00887,CUST0265,Storage Box,Home & Kitchen,4,4832.0,19328.0,2025-04-18,Credit Card,Delivered,Aurangabad
ORD00888,CUST0193,Bedsheet,Home & Kitchen,2,5624.0,11248.0,2025-08-15,Credit Card,Shipped,Delhi
ORD00889,CUST0111,Running Shoes,Sports,4,3765.0,15060.0,2025-06-01,Net Banking,Processing,Delhi
ORD00890,CUST0152,Water Bottle,Home & Kitchen,2,5536.0,11072.0,2025-01-02,UPI,Shipped,Latur
ORD00891,CUST0062,Yoga Mat,Sports,5,2668.0,13340.0,2025-10-31,Cash on Delivery,Cancelled,Bengaluru
ORD00892,CUST0205,Moisturizer,Beauty,5,2114.0,10570.0,2025-06-15,Debit Card,Delivered,Chennai
ORD00893,CUST0174,Face Wash,Beauty,1,579.0,579.0,2025-05-18,Cash on Delivery,Delivered,Chennai
ORD00894,CUST0152,Handbag,Fashion,3,1683.0,5049.0,2025-01-21,Debit Card,Delivered,Delhi
ORD00895,CUST0173,Running Shoes,Sports,2,3724.0,7448.0,2025-03-09,Cash on Delivery,Delivered,Chennai
ORD00896,CUST0206,Yoga Mat,Sports,1,2749.0,2749.0,2025-10-02,UPI,Cancelled,Chennai
ORD00897,CUST0028,Bluetooth Speaker,Electronics,3,1851.0,5553.0,2025-01-24,Debit Card,Delivered,Nagpur
ORD00898,CUST0193,Storage Box,Home & Kitchen,2,4481.0,8962.0,2025-01-03,UPI,Delivered,Latur
ORD00899,CUST0257,T-Shirt,Fashion,2,1641.0,3282.0,2025-11-29,UPI,Shipped,Nagpur
ORD00900,CUST0176,Lipstick,Beauty,2,397.0,794.0,2025-11-14,Debit Card,Delivered,Chennai
ORD00901,CUST0010,Shampoo,Beauty,1,1259.0,1259.0,2025-08-15,UPI,Shipped,Nashik
ORD00902,CUST0196,Bedsheet,Home & Kitchen,3,2465.0,7395.0,2025-07-09,UPI,Delivered,Nagpur
ORD00903,CUST0259,Bedsheet,Home & Kitchen,3,3577.0,10731.0,2025-12-28,Debit Card,Shipped,Hyderabad
ORD00904,CUST0236,Mixer Grinder,Home & Kitchen,3,5133.0,15399.0,2025-10-04,Credit Card,Delivered,Nashik
ORD00905,CUST0124,Perfume,Beauty,2,2001.0,4002.0,2025-04-21,Net Banking,Shipped,Nashik
ORD00906,CUST0259,Jacket,Fashion,3,659.0,1977.0,2025-01-15,Credit Card,Delivered,Pune
ORD00907,CUST0069,Bedsheet,Home & Kitchen,5,5895.0,29475.0,2025-03-13,Net Banking,Shipped,Nagpur
ORD00908,CUST0036,Face Wash,Beauty,4,1806.0,7224.0,2025-08-21,Net Banking,Delivered,Bengaluru
ORD00909,CUST0069,Jacket,Fashion,2,2744.0,5488.0,2025-10-04,Net Banking,Delivered,Nashik
ORD00910,CUST0278,Lipstick,Beauty,1,2445.0,2445.0,2025-10-09,UPI,Delivered,Nagpur
ORD00911,CUST0008,Football,Sports,1,1251.0,1251.0,2025-11-15,Debit Card,Delivered,Nagpur
ORD00912,CUST0115,Sneakers,Fashion,2,2222.0,4444.0,2025-03-11,Credit Card,Delivered,Bengaluru
ORD00913,CUST0070,Bluetooth Speaker,Electronics,3,7952.0,23856.0,2025-03-11,Debit Card,Delivered,Delhi
ORD00914,CUST0181,Bluetooth Speaker,Electronics,2,3235.0,6470.0,2025-02-26,Debit Card,Delivered,Chennai
ORD00915,CUST0298,Smart Watch,Electronics,4,2088.0,8352.0,2025-09-07,Debit Card,Delivered,Delhi
ORD00916,CUST0106,Unknown Product,Sports,4,3257.0,13028.0,2025-02-22,Cash on Delivery,Shipped,Bengaluru
ORD00917,CUST0237,Handbag,Fashion,4,2298.0,9192.0,2025-07-29,Cash on Delivery,Delivered,Nashik
ORD00918,CUST0181,Cookware Set,Home & Kitchen,1,5705.0,5705.0,2025-08-01,Net Banking,Delivered,Delhi
ORD00919,CUST0259,Cookware Set,Home & Kitchen,3,3837.0,11511.0,2025-07-30,Debit Card,Processing,Pune
ORD00920,CUST0020,T-Shirt,Fashion,1,2191.0,2191.0,2025-12-11,UPI,Delivered,Hyderabad
ORD00921,CUST0133,Running Shoes,Sports,5,1681.0,8405.0,2025-05-14,Credit Card,Delivered,Pune
ORD00922,CUST0057,Yoga Mat,Sports,5,2253.0,11265.0,2025-07-29,UPI,Delivered,Pune
ORD00923,CUST0191,Running Shoes,Sports,4,1177.0,4708.0,2025-01-06,Cash on Delivery,Delivered,Delhi
ORD00924,CUST0016,Jeans,Fashion,5,1503.0,7515.0,2025-05-30,Debit Card,Delivered,Chennai
ORD00925,CUST0132,USB Cable,Electronics,3,4164.0,12492.0,2025-02-05,Cash on Delivery,Delivered,Pune
ORD00926,CUST0072,Bluetooth Speaker,Electronics,5,6647.0,33235.0,2025-01-22,UPI,Delivered,Latur
ORD00927,CUST0163,Storage Box,Home & Kitchen,3,1611.0,4833.0,2025-09-23,UPI,Delivered,Nagpur
ORD00928,CUST0295,Dumbbells,Sports,4,3591.0,14364.0,2025-09-11,Credit Card,Delivered,Latur
ORD00929,CUST0294,Running Shoes,Sports,3,3580.0,10740.0,2025-06-14,Credit Card,Delivered,Nashik
ORD00930,CUST0084,Dumbbells,Sports,3,2044.0,6132.0,2025-07-28,Credit Card,Delivered,Mumbai
ORD00931,CUST0077,Power Bank,Electronics,2,5376.0,10752.0,2025-08-06,Cash on Delivery,Cancelled,Mumbai
