Order ID,Customer ID,Product Name,Category,Quantity,Unit Price,Total Amount,Order Date,Payment Mode,Delivery Status,City
ORD00750,CUST0047,Bluetooth Speaker,Electronics,5,3381,16905,2025-10-15,Debit Card,Cancelled,Nagpur
ORD00751,CUST0067,Jeans,Fashion,1,1584,1584,2025-05-11,Cash on Delivery,Delivered,Bengaluru
ORD00752,CUST0220,Storage Box,Home & Kitchen,2,2794,5588,2025-11-26,UPI,Delivered,Nashik
ORD00753,CUST0164,Shampoo,Beauty,1,1538,1538,2025-07-27,UPI,Delivered,Pune
ORD00754,CUST0054,Running Shoes,Sports,3,2686,8058,2025-06-24,Cash on Delivery,Delivered,Delhi
ORD00755,CUST0070,Running Shoes,Sports,4,3650,14600,2025-01-27,Credit Card,Delivered,Nashik
ORD00756,CUST0038,Jacket,Fashion,3,1345,4035,2025-02-09,Debit Card,Delivered,Nashik
ORD00757,CUST0059,Water Bottle,Home & Kitchen,4,2633,10532,2025-03-31,Debit Card,Delivered,Bengaluru
ORD00758,CUST0189,Perfume,Beauty,2,2110,4220,2025-10-08,Credit Card,Processing,Nagpur
ORD00759,CUST0018,Power Bank,Electronics,1,5783,5783,2025-06-23,Credit Card,Delivered,Bengaluru
ORD00760,CUST0055,Football,Sports,4,733,2932,2025-10-15,Debit Card,Delivered,Hyderabad
ORD00761,CUST0138,Yoga Mat,Sports,5,984,4920,2025-05-21,Credit Card,Delivered,Nagpur
ORD00762,CUST0086,Power Bank,Electronics,4,930,3720,2025-10-29,Net Banking,Delivered,Pune
ORD00763,CUST0227,Bedsheet,Home & Kitchen,5,4605,23025,2025-11-04,Cash on Delivery,Processing,
ORD00764,CUST0159,Power Bank,Electronics,1,5763,5763,2025-12-23,Cash on Delivery,Delivered,Mumbai
ORD00765,CUST0217,Shampoo,Beauty,3,2001,6003,2025-08-13,Net Banking,Delivered,Mumbai
ORD00766,CUST0054,USB Cable,Electronics,3,5726,17178,2025-03-12,Net Banking,Processing,Nashik
ORD00767,CUST0166,Storage Box,Home & Kitchen,4,274,1096,2025-08-11,Net Banking,Delivered,Pune
ORD00768,CUST0111,Storage Box,Home & Kitchen,1,3938,3938,2025-02-12,Net Banking,Delivered,Nashik
ORD00769,CUST0235,Handbag,Fashion,4,3337,13348,2025-10-23,Net Banking,Delivered,Hyderabad
ORD00770,CUST0185,Yoga Mat,Sports,3,1045,3135,2025-07-03,Cash on Delivery,Cancelled,Chennai
ORD00771,CUST0041,Jeans,Fashion,4,434,1736,2025-05-15,Debit Card,Delivered,Mumbai
ORD00772,CUST0216,Lipstick,Beauty,1,1199,1199,2025-01-17,Cash on Delivery,Delivered,Latur
ORD00773,CUST0035,Bedsheet,Home & Kitchen,2,5225,10450,2025-06-22,Cash on Delivery,Processing,Latur
ORD00774,CUST0127,Power Bank,Electronics,5,4391,21955,2025-11-29,Cash on Delivery,Delivered,Bengaluru
ORD00775,CUST0001,Power Bank,Electronics,3,3609,10827,2025-05-15,UPI,Delivered,Chennai
ORD00776,CUST0081,Football,Sports,5,1674,8370,2025-02-20,Cash on Delivery,Delivered,Mumbai
ORD00777,CUST0161,Storage Box,Home & Kitchen,1,1744,1744,2025-03-20,Debit Card,Delivered,Latur
ORD00778,CUST0157,T-Shirt,Fashion,1,1212,1212,2025-06-21,Credit Card,Cancelled,Hyderabad
ORD00779,CUST0199,Sneakers,Fashion,2,2183,4366,2025-07-09,Cash on Delivery,Delivered,Nagpur
ORD00780,CUST0154,Perfume,BEAUTY,4,659,2636,2025-07-30,Net Banking,Cancelled,Nashik
ORD00781,CUST0077,Football,Sports,3,2164,6492,2025-10-24,Net Banking,Delivered,Bengaluru
ORD00782,CUST0041,Moisturizer,Beauty,5,1437,7185,2025-04-05,Net Banking,Delivered,Mumbai
ORD00783,CUST0139,T-Shirt,Fashion,2,1758,3516,2025-12-28,Net Banking,Cancelled,Bengaluru
ORD00784,CUST0260,Power Bank,Electronics,4,5600,22400,2025-03-19,UPI,Delivered,Nashik
ORD00785,CUST0029,Moisturizer,Beauty,2,1816,3632,2025-05-28,UPI,Delivered,Mumbai
ORD00786,CUST0082,Dumbbells,Sports,5,772,3860,2025-01-21,Credit Card,Delivered,Hyderabad
ORD00787,CUST0095,Wireless Headphones,Electronics,2,3685,7370,2025-08-17,Debit Card,Delivered,Latur
ORD00788,CUST0136,Bluetooth Speaker,Electronics,1,6188,6188,2025-11-22,Cash on Delivery,Delivered,Latur
ORD00789,CUST0049,Lipstick,Beauty,4,2125,8500,2025-09-20,UPI,Delivered,Hyderabad
ORD00790,CUST0041,Sneakers,Fashion,2,1093,2186,2025-03-28,Credit Card,Delivered,Chennai
ORD00791,CUST0048,Handbag,Fashion,1,2876,2876,2025-10-19,Debit Card,Cancelled,Latur
ORD00792,CUST0074,Jacket,Fashion,5,1544,7720,2025-09-16,Net Banking,Shipped,Pune
ORD00793,CUST0228,Shampoo,Beauty,2,985,1970,2025-04-25,Credit Card,Delivered,Mumbai
ORD00794,CUST0073,Sneakers,Fashion,2,1945,3890,2025-06-16,Cash on Delivery,Shipped,Latur
ORD00795,CUST0123,Smart Watch,electronics,5,5192,25960,2025-10-08,Credit Card,Shipped,Nagpur
ORD00796,CUST0253,Mixer Grinder,Home & Kitchen,1,5886,5886,2025-05-13,UPI,Delivered,Chennai
ORD00797,CUST0187,Handbag,Fashion,2,2654,5308,2025-07-10,UPI,Delivered,Mumbai
ORD00798,CUST0171,Dumbbells,Sports,3,2255,6765,2025-03-11,Debit Card,Cancelled,Mumbai
ORD00799,CUST0068,Wireless Headphones,Electronics,1,6212,6212,2025-07-02,Cash on Delivery,Shipped,Bengaluru
ORD00800,CUST0281,Water Bottle,Home & Kitchen,1,1281,1281,2025-12-07,UPI,Delivered,Aurangabad
ORD00801,CUST0287,Jacket,Fashion,1,828,828,2025-01-10,Cash on Delivery,Delivered,Mumbai
ORD00802,CUST0080,Cricket Bat,Sports,2,3787,7574,2025-08-04,Debit Card,Delivered,Nashik
ORD00803,CUST0217,Smart Watch,Electronics,5,6144,30720,2025-01-01,Credit Card,Processing,Nagpur
ORD00804,CUST0239,Running Shoes,Sports,4,1435,5740,2025-07-30,Cash on Delivery,Shipped,Chennai
ORD00805,CUST0086,Cricket Bat,Sports,5,0,1790,2025-09-08,Debit Card,Delivered,Bengaluru
ORD00806,CUST0069,Yoga Mat,Sports,5,3680,18400,2025-02-28,Cash on Delivery,Delivered,Nashik
ORD00807,CUST0293,Smart Watch,Electronics,2,7851,15702,2025-07-16,Net Banking,Delivered,Nashik
ORD00808,CUST0273,Lipstick,Beauty,4,2102,8408,2025-06-03,UPI,Delivered,Aurangabad
ORD00809,CUST0167,Mixer Grinder,Home & Kitchen,4,2917,11668,2025-03-15,Cash on Delivery,Delivered,Delhi
ORD00810,CUST0184,Moisturizer,Beauty,3,837,2511,2025-07-30,UPI,Delivered,Pune
ORD00811,CUST0204,Handbag,Fashion,1,1979,1979,2025-05-05,Net Banking,Delivered,Aurangabad
ORD00812,CUST0140,Jacket,Fashion,-2,391,782,2025-09-09,Credit Card,Delivered,Bengaluru
ORD00813,CUST0300,Jeans,Fashion,1,2194,2194,2025-09-14,Debit Card,Delivered,Nashik
ORD00814,CUST0252,Mixer Grinder,Home & Kitchen,3,4147,12441,2025-05-02,Debit Card,Processing,Chennai
ORD00815,CUST0152,Shampoo,Beauty,4,221,884,2025-04-04,Cash on Delivery,Delivered,Bengaluru
ORD00816,CUST0057,Running Shoes,Sports,5,883,4415,2025-01-17,Credit Card,Shipped,Hyderabad
ORD00817,CUST0108,Handbag,Fashion,1,667,667,2025-11-23,Net Banking,Shipped,Nagpur
ORD00818,CUST0157,Smart Watch,Electronics,1,3327,3327,2025-06-30,Debit Card,Delivered,Bengaluru
ORD00819,CUST0071,Power Bank,Electronics,5,2760,13800,2025-12-03,Debit Card,Delivered,Nagpur
ORD00820,CUST0072,Smart Watch,Electronics,3,1765,5295,2025-08-15,Debit Card,Delivered,Bengaluru
ORD00821,CUST0238,Water Bottle,Home & Kitchen,1,341,341,2025-06-28,Net Banking,Delivered,Nashik
ORD00822,CUST0191,Water Bottle,Home & Kitchen,3,4084,12252,2025-10-31,Net Banking,Delivered,Chennai
ORD00823,CUST0053,Running Shoes,Sports,2,1714,3428,2025-02-06,Credit Card,Delivered,Latur
ORD00824,CUST0252,Cookware Set,Home & Kitchen,4,5160,20640,2025-11-04,Debit Card,Shipped,Nashik
ORD00825,CUST0051,Dumbbells,Sports,4,4879,19516,2025-06-17,Debit Card,Cancelled,Pune
ORD00826,CUST0128,Football,Sports,5,3352,16760,2025-08-16,Debit Card,Delivered,Aurangabad
ORD00827,CUST0136,Yoga Mat,Sports,4,3084,12336,2025-05-22,UPI,Shipped,Hyderabad
ORD00828,CUST0144,Bluetooth Speaker,Electronics,5,1980,9900,2025-04-07,Net Banking,Cancelled,Bengaluru
ORD00829,CUST0115,Bluetooth Speaker,Electronics,5,2001,10005,2025-12-02,UPI,Delivered,Nagpur
ORD00830,CUST0029,Football,Sports,5,3365,16825,2025-10-30,Net Banking,Delivered,Delhi
ORD00831,CUST0164,Perfume,Beauty,3,638,1914,2025-03-17,Cash on Delivery,Shipped,Pune
ORD00832,CUST0259,Running Shoes,Sports,3,3648,10944,2025-06-10,Cash on Delivery,Delivered,Latur
ORD00833,CUST0125,Handbag,Fashion,3,2097,6291,2025-03-01,UPI,Delivered,Mumbai
ORD00834,CUST0179,Mixer Grinder,Home & Kitchen,5,2678,13390,2025-11-21,Cash on Delivery,Delivered,Aurangabad
ORD00835,CUST0143,Cricket Bat,Sports,2,2496,4992,2025-01-25,Net Banking,Delivered,Delhi
ORD00836,CUST0034,Yoga Mat,Sports,2,1888,3776,2025-03-25,Cash on Delivery,Delivered,Nagpur
ORD00837,CUST0143,Football,Sports,4,1751,7004,2025-08-28,Net Banking,Delivered,Pune
ORD00838,CUST0052,Cricket Bat,Sports,4,392,1568,2025-04-15,UPI,Delivered,Bengaluru
ORD00839,CUST0220,Shampoo,Beauty,3,2394,7182,2025-09-12,UPI,Delivered,Nagpur
ORD00840,CUST0131,Sneakers,Fashion,2,2033,4066,2025-03-24,UPI,Delivered,Pune
ORD00841,CUST0260,Smart Watch,Electronics,1,2360,2360,2025-04-12,Net Banking,Shipped,Aurangabad
ORD00842,CUST0217,Wireless Headphones,Electronics,1,5993,5993,2025-11-24,Debit Card,Delivered,Delhi
ORD00843,CUST0147,Jacket,Fashion,1,2946,2946,2025-11-10,Cash on Delivery,Shipped,Aurangabad
ORD00844,CUST0034,Yoga Mat,Sports,4,2911,11644,2025-03-01,Net Banking,Delivered,Chennai
ORD00845,CUST0107,Mixer Grinder,Home & Kitchen,-5,5497,27485,2025-10-18,Debit Card,Cancelled,Chennai
ORD00846,CUST0293,Storage Box,Home & Kitchen,5,2754,13770,2025-04-30,UPI,Delivered,Aurangabad
ORD00847,CUST0266,Water Bottle,Home & Kitchen,3,2066,6198,2025-05-24,Net Banking,Delivered,Nashik
ORD00848,CUST0046,Bedsheet,Home & Kitchen,5,4867,24335,2025-07-29,Debit Card,Cancelled,Chennai
ORD00849,CUST0156,Moisturizer,Beauty,3,1716,5148,2025-12-03,Debit Card,Delivered,Nagpur
ORD00850,CUST0028,Running Shoes,Sports,3,1249,3747,2025-11-02,Debit Card,Delivered,Latur
ORD00851,CUST0156,Cricket Bat,Sports,1,3255,3255,2025-05-10,Credit Card,Delivered,Chennai
ORD00852,CUST0086,Water Bottle,Home & Kitchen,4,1226,4904,2025-09-23,UPI,Delivered,Aurangabad
ORD00853,CUST0227,Football,Sports,3,859,2577,2025-04-27,Credit Card,Processing,Hyderabad
ORD00854,CUST0225,Power Bank,Electronics,5,6607,33035,2025-10-14,Cash on Delivery,Shipped,Nashik
ORD00855,CUST0200,Wireless Headphones,Electronics,4,4235,16940,2025-04-01,Credit Card,Delivered,Nagpur
ORD00856,CUST0291,Power Bank,Electronics,2,7532,15064,2025-04-21,Credit Card,Shipped,Delhi
ORD00857,CUST0284,Lipstick,Beauty,3,1687,5061,2025-11-30,Debit Card,Delivered,Nashik
ORD00858,CUST0150,Face Wash,Beauty,5,1038,5190,2025-08-23,Net Banking,Shipped,Aurangabad
ORD00859,CUST0261,Wireless Headphones,Electronics,5,7122,35610,2025-05-24,UPI,Delivered,Chennai
ORD00860,CUST0106,Lipstick,Beauty,2,1565,3130,2025-04-27,Debit Card,Delivered,Nashik
ORD00861,CUST0020,Handbag,Fashion,1,3217,3217,2025-06-29,Credit Card,Delivered,Mumbai
ORD00862,CUST0088,Smart Watch,Electronics,5,7888,39440,2025-04-20,Cash on Delivery,Delivered,Aurangabad
ORD00863,CUST0289,Smart Watch,Electronics,4,3779,15116,2025-06-21,UPI,Delivered,Aurangabad
ORD00864,CUST0054,Shampoo,Beauty,5,2413,12065,2025-08-03,Credit Card,Delivered,Latur
ORD00865,CUST0245,USB Cable,Electronics,3,2879,8637,2025-04-14,UPI,Delivered,Mumbai
ORD00866,CUST0170,Perfume,Beauty,1,1575,1575,2025-01-19,Credit Card,Cancelled,Aurangabad
ORD00867,CUST0119,Handbag,Fashion,1,1336,1336,2025-02-15,Net Banking,Delivered,Delhi
ORD00868,CUST0085,Mixer Grinder,Home & Kitchen,2,4207,8414,2025-01-14,Debit Card,Delivered,Hyderabad
ORD00869,CUST0059,Sneakers,Fashion,5,1437,7185,2025-09-07,Debit Card,Delivered,Chennai
ORD00870,CUST0230,Yoga Mat,Sports,5,2363,11815,2025-02-13,Cash on Delivery,Delivered,Nagpur
ORD00871,CUST0191,Moisturizer,Beauty,3,2428,7284,2025-01-09,UPI,Delivered,Pune
ORD00872,CUST0030,Dumbbells,Sports,1,2214,2214,2025-03-19,Net Banking,Delivered,Delhi
ORD00873,CUST0104,Jeans,Fashion,2,1683,3366,2025-05-08,UPI,Delivered,Pune
ORD00874,CUST0166,Football,Sports,4,2372,9488,2025-09-29,Debit Card,Delivered,Hyderabad
ORD00875,CUST0254,Power Bank,Electronics,3,2431,7293,2025-10-21,Cash on Delivery,Delivered,Bengaluru
ORD00876,CUST0086,Smart Watch,Electronics,4,5058,20232,2025-06-28,Net Banking,Processing,Chennai
ORD00877,CUST0226,Face Wash,Beauty,5,2490,12450,2025-03-09,Credit Card,Delivered,Mumbai
ORD00878,CUST0137,Jacket,Fashion,3,1942,5826,2025-04-23,Debit Card,Delivered,Nagpur
ORD00879,CUST0173,Yoga Mat,Sports,5,1400,7000,2025-05-15,Debit Card,Shipped,Bengaluru
ORD00880,CUST0064,Sneakers,Fashion,4,1913,7652,2025-06-28,Net Banking,Delivered,Aurangabad
ORD00881,CUST0061,Running Shoes,Sports,1,2333,2333,2025-03-20,UPI,Delivered,Mumbai
ORD00882,CUST0083,Wireless Headphones,Electronics,1,7612,7612,2025-02-26,UPI,Processing,Latur
ORD00883,CUST0219,Cookware Set,Home & Kitchen,3,1749,5247,2025-02-11,UPI,Delivered,Bengaluru
ORD00884,CUST0106,Cricket Bat,Sports,4,3688,14752,2025-01-20,Net Banking,Delivered,Latur
ORD00885,CUST0026,USB Cable,Electronics,4,5117,20468,2025-09-22,Net Banking,Delivered,Nagpur
ORD00886,CUST0119,Jeans,Fashion,2,3222,6444,2025-06-17,UPI,Delivered,Latur
ORD00887,CUST0265,Storage Box,Home & Kitchen,4,4832,19328,2025-04-18,Credit Card,Delivered,Aurangabad
ORD00888,CUST0193,Bedsheet,Home & Kitchen,2,5624,11248,2025-08-15,Credit Card,Shipped,Delhi
ORD00889,CUST0111,Running Shoes,Sports,4,3765,15060,2025-06-01,Net Banking,Processing,Delhi
ORD00890,CUST0152,Water Bottle,Home & Kitchen,2,5536,11072,2025-01-02,UPI,Shipped,Latur
ORD00891,CUST0062,Yoga Mat,Sports,5,2668,13340,2025-10-31,Cash on Delivery,Cancelled,Bengaluru
ORD00892,CUST0205,Moisturizer,Beauty,5,2114,10570,2025-06-15,Debit Card,Delivered,Chennai
ORD00893,CUST0174,Face Wash,Beauty,1,579,579,2025-05-18,Cash on Delivery,Delivered,Chennai
ORD00894,CUST0152,Handbag,Fashion,3,1683,5049,2025-01-21,Debit Card,Delivered,Delhi
ORD00895,CUST0173,Running Shoes,Sports,2,3724,7448,2025-03-09,Cash on Delivery,Delivered,Chennai
ORD00896,CUST0206,Yoga Mat,Sports,1,2749,2749,2025-10-02,UPI,Cancelled,Chennai
ORD00897,CUST0028,Bluetooth Speaker,Electronics,3,1851,5553,2025-01-24,Debit Card,Delivered,Nagpur
ORD00898,CUST0193,Storage Box,Home & Kitchen,2,4481,8962,2025-01-03,UPI,Delivered,Latur
ORD00899,CUST0257,T-Shirt,Fashion,2,1641,3282,2025-11-29,UPI,Shipped,Nagpur
ORD00900,CUST0176,Lipstick,Beauty,2,397,794,2025-11-14,Debit Card,Delivered,Chennai
ORD00901,CUST0010,Shampoo,Beauty,1,1259,1259,2025-08-15,UPI,Shipped,Nashik
ORD00902,CUST0196,Bedsheet,Home & Kitchen,3,2465,7395,2025-07-09,UPI,Delivered,Nagpur
ORD00903,CUST0259,Bedsheet,Home & Kitchen,3,3577,10731,2025-12-28,Debit Card,Shipped,Hyderabad
ORD00904,CUST0236,Mixer Grinder,Home & Kitchen,3,5133,15399,2025-10-04,Credit Card,Delivered,Nashik
ORD00905,CUST0124,Perfume,Beauty,2,2001,4002,2025-04-21,Net Banking,Shipped,Nashik
ORD00906,CUST0259,Jacket,Fashion,3,659,1977,2025-01-15,Credit Card,Delivered,Pune
ORD00907,CUST0069,Bedsheet,Home & Kitchen,5,5895,29475,2025-03-13,Net Banking,Shipped,Nagpur
ORD00908,CUST0036,Face Wash,Beauty,4,1806,7224,2025-08-21,Net Banking,Delivered,Bengaluru
ORD00909,CUST0069,Jacket,Fashion,2,2744,5488,2025-10-04,Net Banking,Delivered,Nashik
ORD00910,CUST0278,Lipstick,Beauty,1,2445,2445,2025-10-09,UPI,Delivered,Nagpur
ORD00911,CUST0008,Football,Sports,1,1251,1251,2025-11-15,Debit Card,Delivered,Nagpur
ORD00912,CUST0115,Sneakers,Fashion,2,2222,4444,2025-03-11,Credit Card,Delivered,Bengaluru
ORD00913,CUST0070,Bluetooth Speaker,Electronics,3,7952,23856,2025-03-11,Debit Card,Delivered,Delhi
ORD00914,CUST0181,Bluetooth Speaker,Electronics,2,3235,6470,2025-02-26,Debit Card,Delivered,Chennai
ORD00915,CUST0298,Smart Watch,Electronics,4,2088,8352,2025-09-07,Debit Card,Delivered,Delhi
ORD00916,CUST0106,,Sports,4,3257,13028,2025-02-22,Cash on Delivery,Shipped,Bengaluru
ORD00917,CUST0237,Handbag,Fashion,4,2298,9192,2025-07-29,Cash on Delivery,Delivered,Nashik
ORD00918,CUST0181,Cookware Set,Home & Kitchen,1,5705,5705,2025-08-01,Net Banking,Delivered,Delhi
ORD00919,CUST0259,Cookware Set,Home & Kitchen,3,3837,11511,2025-07-30,Debit Card,Processing,Pune
ORD00920,CUST0020,T-Shirt,Fashion,1,2191,2191,2025-12-11,UPI,Delivered,Hyderabad
ORD00921,CUST0133,Running Shoes,Sports,5,1681,8405,2025-05-14,Credit Card,Delivered,Pune
ORD00922,CUST0057,Yoga Mat,Sports,5,2253,11265,2025-07-29,UPI,Delivered,Pune
ORD00923,CUST0191,Running Shoes,Sports,4,1177,4708,2025-01-06,Cash on Delivery,Delivered,Delhi
ORD00924,CUST0016,Jeans,Fashion,5,1503,7515,2025-05-30,Debit Card,Delivered,Chennai
ORD00925,CUST0132,USB Cable,Electronics,3,4164,12492,2025-02-05,Cash on Delivery,Delivered,Pune
ORD00926,CUST0072,Bluetooth Speaker,Electronics,5,6647,33235,2025-01-22,UPI,Delivered,Latur
ORD00927,CUST0163,Storage Box,Home & Kitchen,3,1611,4833,2025-09-23,UPI,Delivered,Nagpur
ORD00928,CUST0295,Dumbbells,Sports,4,3591,14364,2025-09-11,Credit Card,Delivered,Latur
ORD00929,CUST0294,Running Shoes,Sports,3,3580,10740,2025-06-14,Credit Card,Delivered,Nashik
ORD00930,CUST0084,Dumbbells,Sports,3,2044,6132,2025-07-28,Credit Card,Delivered,Mumbai
ORD00931,CUST0077,Power Bank,Electronics,2,5376,10752,2025-08-06,Cash on Delivery,Cancelled,Mumbai
ORD00932,CUST0035,Yoga Mat,Sports,1,792,792,2025-06-06,Debit Card,Delivered,Nashik
ORD00933,CUST0172,Cookware Set,Home & Kitchen,1,4924,4924,2025-08-08,Credit Card,Delivered,Aurangabad
ORD00934,CUST0005,Jeans,Fashion,4,830,3320,2025-03-07,Net Banking,Delivered,Nagpur
ORD00935,CUST0091,Handbag,,2,890,1780,2025-05-29,Cash on Delivery,Delivered,Chennai
ORD00936,CUST0065,Jacket,Fashion,1,2461,2461,2025-09-15,Cash on Delivery,Delivered,Latur
ORD00937,CUST0134,Jeans,Fashion,1,1333,1333,2025-03-26,Debit Card,Delivered,Aurangabad
ORD00938,CUST0040,Cricket Bat,Sports,2,1391,2782,2025-10-05,Net Banking,Delivered,Bengaluru
ORD00939,CUST0141,T-Shirt,Fashion,5,2725,13625,2025-04-17,Cash on Delivery,Delivered,Hyderabad
ORD00940,CUST0245,Cricket Bat,Sports,5,4403,22015,2025-02-14,Cash on Delivery,Delivered,Pune
ORD00941,CUST0039,T-Shirt,Fashion,5,1385,6925,2025-10-07,Cash on Delivery,Delivered,Nashik
ORD00942,CUST0173,USB Cable,Electronics,5,5494,27470,2025-11-20,Debit Card,Processing,Mumbai
ORD00943,CUST0280,Sneakers,Fashion,5,757,3785,2025-06-27,UPI,Delivered,Mumbai
ORD00944,CUST0221,Moisturizer,,5,1542,7710,2025-09-20,Net Banking,Delivered,Pune
ORD00945,CUST0006,Moisturizer,Beauty,5,2492,12460,2025-11-18,Net Banking,Delivered,Nagpur
ORD00946,CUST0091,Bedsheet,Home & Kitchen,1,4842,4842,2025-02-13,UPI,Delivered,Nashik
ORD00947,CUST0175,Storage Box,,3,5139,15417,2025-05-10,Cash on Delivery,Delivered,Hyderabad
ORD00948,CUST0003,Moisturizer,Beauty,5,1059,5295,2025-01-13,Credit Card,Delivered,Nashik
ORD00949,CUST0213,Smart Watch,Electronics,1,1046,1046,2025-11-02,Credit Card,Delivered,Bengaluru
ORD00950,CUST0052,Lipstick,Beauty,3,644,1932,2025-04-26,Debit Card,Processing,Latur
ORD00951,CUST0128,Face Wash,Beauty,2,1703,3406,2025-08-18,Credit Card,Delivered,Aurangabad
ORD00952,CUST0285,Football,Sports,4,3897,15588,2025-08-25,Credit Card,Delivered,Aurangabad
ORD00953,CUST0060,Cricket Bat,Sports,4,1073,4292,2025-05-24,Cash on Delivery,Delivered,Nashik
ORD00954,CUST0126,Perfume,Beauty,3,1658,4974,2025-09-12,Cash on Delivery,Delivered,Delhi
ORD00955,CUST0227,Cricket Bat,Sports,5,1199,5995,2025-05-10,Credit Card,Shipped,Nagpur
ORD00956,CUST0059,Shampoo,Beauty,2,2206,4412,2025-07-20,UPI,Cancelled,Delhi
ORD00957,CUST0113,Sneakers,Fashion,3,2827,8481,2025-03-13,Debit Card,Delivered,Aurangabad
ORD00958,CUST0209,Bedsheet,Home & Kitchen,2,1376,2752,2025-12-22,Net Banking,Delivered,Chennai
ORD00959,CUST0137,Perfume,Beauty,1,1200,1200,2025-09-30,Cash on Delivery,Delivered,Mumbai
ORD00960,CUST0164,Yoga Mat,Sports,4,1584,6336,2025-03-04,UPI,Shipped,Bengaluru
ORD00961,CUST0210,Moisturizer,Beauty,1,1671,1671,2025-05-22,Debit Card,Delivered,Aurangabad
ORD00962,CUST0246,Face Wash,Beauty,3,1401,4203,2025-04-06,Debit Card,Cancelled,Nashik
ORD00963,CUST0284,Jeans,Fashion,4,3308,13232,2025-04-13,UPI,Delivered,Latur
ORD00964,CUST0051,Dumbbells,Sports,5,619,3095,2025-02-01,Credit Card,Delivered,Chennai
ORD00965,CUST0185,Dumbbells,Sports,4,2018,8072,2025-08-31,Credit Card,Delivered,Delhi
ORD00966,CUST0127,Handbag,Fashion,4,345,1380,2025-05-10,Net Banking,Delivered,Aurangabad
ORD00967,CUST0037,Yoga Mat,Sports,1,2821,2821,2025-04-13,Net Banking,Delivered,Bengaluru
ORD00968,CUST0215,Water Bottle,Home & Kitchen,2,3404,6808,2025-07-13,UPI,Delivered,Pune
ORD00969,CUST0063,T-Shirt,Fashion,2,2986,5972,2025-01-31,Net Banking,Delivered,Bengaluru
ORD00970,CUST0282,Sneakers,Fashion,4,379,1516,2025-08-09,Cash on Delivery,Processing,Nagpur
ORD00971,CUST0057,Bluetooth Speaker,Electronics,4,2792,11168,2025-09-07,Cash on Delivery,Delivered,Nagpur
ORD00972,CUST0160,Bluetooth Speaker,Electronics,1,3245,3245,2025-01-15,Net Banking,Processing,Bengaluru
ORD00973,CUST0048,USB Cable,Electronics,1,3757,3757,2025-02-10,Cash on Delivery,Shipped,Pune
ORD00974,CUST0078,Jacket,Fashion,2,772,1544,2025-02-14,UPI,Delivered,Bengaluru
ORD00975,CUST0111,Perfume,Beauty,4,183,732,2025-09-06,Credit Card,Delivered,Chennai
ORD00976,CUST0211,Moisturizer,Beauty,4,2063,8252,2025-10-24,Net Banking,Shipped,Latur
ORD00977,CUST0075,Jeans,Fashion,4,1816,7264,2025-04-24,Credit Card,Cancelled,Mumbai
ORD00978,CUST0280,USB Cable,Electronics,4,5973,23892,2025-01-19,Cash on Delivery,Delivered,Latur
ORD00979,CUST0121,Bluetooth Speaker,Electronics,3,1939,5817,2025-04-13,Debit Card,Delivered,Chennai
ORD00980,CUST0295,Dumbbells,Sports,1,3172,3172,2025-07-08,Cash on Delivery,Delivered,Nashik
ORD00981,CUST0267,Wireless Headphones,Electronics,3,6199,18597,2025-10-29,Debit Card,Delivered,Bengaluru
ORD00982,CUST0290,Running Shoes,Sports,2,3815,7630,2025-11-24,Debit Card,Delivered,Delhi
ORD00983,CUST0258,Dumbbells,Sports,3,2344,7032,2025-08-29,Net Banking,Processing,Chennai
ORD00984,CUST0067,Shampoo,Beauty,3,2386,7158,2025-04-18,Credit Card,Delivered,Bengaluru
ORD00985,CUST0229,Football,Sports,4,2992,11968,2025-11-07,Cash on Delivery,Delivered,Mumbai
ORD00986,CUST0072,Handbag,Fashion,2,2180,4360,2025-11-02,Debit Card,Delivered,Latur
ORD00987,CUST0006,Perfume,Beauty,4,1676,6704,2025-06-14,Cash on Delivery,Cancelled,Hyderabad
ORD00988,CUST0024,Moisturizer,Beauty,3,407,1221,2025-11-12,UPI,Delivered,Nashik
ORD00989,CUST0074,Power Bank,Electronics,4,1375,5500,2025-07-10,UPI,Delivered,Nagpur
ORD00990,CUST0182,Smart Watch,Electronics,4,3082,12328,2025-07-09,Cash on Delivery,Delivered,Nagpur
ORD00991,CUST0295,Bluetooth Speaker,Electronics,3,1057,3171,2025-03-19,UPI,Delivered,Latur
ORD00992,CUST0013,Storage Box,Home & Kitchen,4,2761,11044,2025-08-27,Credit Card,Processing,Latur
ORD00993,CUST0084,Power Bank,Electronics,2,6579,13158,2025-09-17,Credit Card,Delivered,Bengaluru
ORD00994,CUST0120,Dumbbells,Sports,5,3037,15185,2025-01-27,UPI,Processing,Aurangabad
ORD00995,CUST0035,Handbag,Fashion,4,371,1484,2025-09-09,UPI,Delivered,Nashik
ORD00996,CUST0064,Perfume,Beauty,2,2068,4136,2025-11-18,UPI,Delivered,Nashik
ORD00997,CUST0294,Wireless Headphones,Electronics,5,2745,13725,2025-04-14,Credit Card,Delivered,Hyderabad
ORD00998,CUST0013,Jacket,Fashion,1,673,673,2025-04-05,Credit Card,Delivered,Pune
ORD00999,CUST0155,Moisturizer,Beauty,4,905,3620,2025-03-26,Debit Card,Delivered,Mumbai
ORD01000,CUST0169,Bedsheet,Home & Kitchen,3,1836,5508,2025-09-01,Debit Card,Delivered,Bengaluru
